customer_id,name,email,tenure_months,monthly_charge_usd,total_charges_usd,num_complaints_90d,late_payments_12m,support_calls_30d,avg_data_usage_gb,num_services,discount_pct_active,contract_type,payment_method,has_competitor_offer,plan_type,current_debt_usd,preferred_channel,last_complaint_text,churn
1555,Cliente 1555,user1555@demo.com,33,94.21,3191.97,0,0,2,69.9,1,5,one_year,bank_transfer,0,premium,0.0,phone,sin quejas registradas,0
1556,Cliente 1556,user1556@demo.com,12,50.3,541.48,0,0,0,13.4,5,20,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,1
1557,Cliente 1557,user1557@demo.com,64,15.39,935.07,0,2,0,20.1,2,5,month_to_month,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
1558,Cliente 1558,user1558@demo.com,55,96.65,5294.29,0,0,3,9.2,2,0,month_to_month,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
1559,Cliente 1559,user1559@demo.com,71,70.01,4426.64,0,1,1,24.5,1,0,month_to_month,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1560,Cliente 1560,user1560@demo.com,61,53.46,2909.74,0,1,0,15.3,1,0,month_to_month,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
1561,Cliente 1561,user1561@demo.com,21,46.83,1028.28,0,0,0,16.9,2,0,two_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
1562,Cliente 1562,user1562@demo.com,19,78.81,1402.94,0,1,0,21.9,5,0,one_year,cash,0,standard,0.0,chat,sin quejas registradas,0
1563,Cliente 1563,user1563@demo.com,18,43.08,687.32,0,0,1,13.7,5,15,one_year,electronic_check,1,standard,0.0,email,sin quejas registradas,0
1564,Cliente 1564,user1564@demo.com,66,80.26,4853.75,0,1,0,23.9,3,10,one_year,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
1565,Cliente 1565,user1565@demo.com,40,66.93,2488.39,2,0,1,11.2,2,20,month_to_month,bank_transfer,0,standard,0.0,email,Velocidad menor a la contratada,1
1566,Cliente 1566,user1566@demo.com,33,60.38,1941.96,1,2,0,23.0,2,10,month_to_month,credit_card,1,standard,0.0,chat,Cargo por servicio que no solicite,1
1567,Cliente 1567,user1567@demo.com,69,58.2,4154.76,1,1,0,3.5,5,0,one_year,bank_transfer,0,standard,0.0,chat,Velocidad menor a la contratada,0
1568,Cliente 1568,user1568@demo.com,43,51.15,2303.52,0,3,0,5.4,1,10,month_to_month,bank_transfer,0,standard,142.03,whatsapp,sin quejas registradas,0
1569,Cliente 1569,user1569@demo.com,65,78.0,4970.32,0,2,0,9.0,1,0,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
1570,Cliente 1570,user1570@demo.com,70,35.96,2491.99,1,1,1,6.6,1,0,month_to_month,bank_transfer,0,basic,0.0,email,Internet inestable en horas pico,0
1571,Cliente 1571,user1571@demo.com,6,19.32,105.99,0,4,0,7.2,5,10,one_year,credit_card,1,basic,56.91,chat,sin quejas registradas,0
1572,Cliente 1572,user1572@demo.com,26,68.52,1819.7,0,5,1,28.4,1,0,one_year,credit_card,0,standard,186.0,chat,sin quejas registradas,0
1573,Cliente 1573,user1573@demo.com,53,68.89,3262.54,0,0,1,15.7,5,0,month_to_month,bank_transfer,1,standard,0.0,chat,sin quejas registradas,1
1574,Cliente 1574,user1574@demo.com,58,65.57,3313.52,0,1,1,13.7,1,20,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1575,Cliente 1575,user1575@demo.com,11,63.97,735.09,0,0,1,24.1,3,0,two_year,credit_card,1,standard,0.0,email,sin quejas registradas,1
1576,Cliente 1576,user1576@demo.com,23,47.95,1128.03,0,1,1,25.5,5,10,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1577,Cliente 1577,user1577@demo.com,39,72.32,2568.69,1,1,0,12.4,1,0,month_to_month,electronic_check,1,standard,0.0,whatsapp,Demoras al contestar en el call center,1
1578,Cliente 1578,user1578@demo.com,57,54.0,3031.94,0,0,0,40.8,2,0,one_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1579,Cliente 1579,user1579@demo.com,9,44.28,375.97,1,0,2,16.4,4,0,one_year,cash,1,standard,0.0,email,Cobro duplicado en factura,1
1580,Cliente 1580,user1580@demo.com,43,48.14,1893.29,1,1,1,30.4,5,0,month_to_month,electronic_check,0,standard,0.0,email,Cobro duplicado en factura,0
1581,Cliente 1581,user1581@demo.com,22,99.45,1985.2,0,1,3,11.1,5,0,month_to_month,electronic_check,0,premium,0.0,chat,sin quejas registradas,1
1582,Cliente 1582,user1582@demo.com,16,16.83,236.21,0,1,1,23.4,1,0,two_year,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
1583,Cliente 1583,user1583@demo.com,37,66.0,2343.99,0,2,0,32.4,4,20,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1584,Cliente 1584,user1584@demo.com,30,18.06,508.92,0,1,1,29.8,2,15,two_year,electronic_check,0,basic,0.0,chat,sin quejas registradas,0
1585,Cliente 1585,user1585@demo.com,46,52.62,2305.39,0,0,0,27.8,3,0,one_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1586,Cliente 1586,user1586@demo.com,23,45.46,933.78,0,4,1,10.7,5,15,two_year,electronic_check,1,standard,86.48,chat,sin quejas registradas,0
1587,Cliente 1587,user1587@demo.com,59,15.0,918.38,0,1,0,6.3,5,0,month_to_month,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
1588,Cliente 1588,user1588@demo.com,6,63.56,372.86,0,0,1,5.6,1,10,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,1
1589,Cliente 1589,user1589@demo.com,62,46.64,2978.2,0,0,0,13.2,3,0,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,0
1590,Cliente 1590,user1590@demo.com,3,15.0,39.23,0,1,0,12.4,2,10,month_to_month,bank_transfer,0,basic,0.0,chat,sin quejas registradas,0
1591,Cliente 1591,user1591@demo.com,53,73.47,3794.89,0,0,1,25.8,4,0,month_to_month,cash,0,standard,0.0,email,sin quejas registradas,0
1592,Cliente 1592,user1592@demo.com,25,86.57,2207.3,1,1,1,19.5,5,20,month_to_month,bank_transfer,0,premium,0.0,chat,Internet inestable en horas pico,1
1593,Cliente 1593,user1593@demo.com,28,87.78,2251.83,0,1,1,5.8,2,15,month_to_month,bank_transfer,0,premium,0.0,whatsapp,sin quejas registradas,0
1594,Cliente 1594,user1594@demo.com,2,62.9,111.84,0,2,0,36.5,1,0,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1595,Cliente 1595,user1595@demo.com,50,56.01,2528.86,0,0,0,22.4,1,0,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
1596,Cliente 1596,user1596@demo.com,12,84.22,914.21,0,2,2,10.0,1,0,month_to_month,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
1597,Cliente 1597,user1597@demo.com,47,92.01,4062.58,1,1,0,11.6,2,0,month_to_month,bank_transfer,0,premium,0.0,chat,Demoras al contestar en el call center,0
1598,Cliente 1598,user1598@demo.com,52,79.94,3804.35,0,0,0,48.8,5,0,one_year,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1599,Cliente 1599,user1599@demo.com,61,34.29,1891.42,0,1,1,6.6,2,10,month_to_month,electronic_check,0,basic,0.0,whatsapp,sin quejas registradas,0
1600,Cliente 1600,user1600@demo.com,51,59.43,2969.41,1,2,1,50.5,3,20,one_year,electronic_check,0,standard,0.0,email,Internet inestable en horas pico,0
1601,Cliente 1601,user1601@demo.com,22,64.67,1224.42,0,0,2,15.4,4,0,month_to_month,electronic_check,1,standard,0.0,phone,sin quejas registradas,0
1602,Cliente 1602,user1602@demo.com,53,15.19,739.11,1,3,0,16.2,4,5,one_year,credit_card,0,basic,17.76,chat,Cobro duplicado en factura,0
1603,Cliente 1603,user1603@demo.com,59,65.33,3808.03,0,2,1,24.2,2,0,one_year,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1604,Cliente 1604,user1604@demo.com,23,105.01,2137.89,2,3,1,4.2,1,5,month_to_month,cash,0,premium,128.49,chat,Cobro duplicado en factura,1
1605,Cliente 1605,user1605@demo.com,9,69.08,555.93,1,1,0,22.4,1,10,one_year,electronic_check,0,standard,0.0,whatsapp,Velocidad menor a la contratada,1
1606,Cliente 1606,user1606@demo.com,64,87.42,4980.19,0,1,1,32.0,2,15,two_year,credit_card,0,premium,0.0,chat,sin quejas registradas,0
1607,Cliente 1607,user1607@demo.com,11,59.02,551.96,0,0,1,12.9,1,5,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,1
1608,Cliente 1608,user1608@demo.com,43,53.39,2168.94,1,1,0,18.3,3,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,Cobro duplicado en factura,0
1609,Cliente 1609,user1609@demo.com,17,63.39,924.38,0,1,0,71.0,4,20,two_year,electronic_check,1,standard,0.0,whatsapp,sin quejas registradas,0
1610,Cliente 1610,user1610@demo.com,9,37.05,301.63,0,1,0,34.4,4,0,two_year,credit_card,0,basic,0.0,chat,sin quejas registradas,0
1611,Cliente 1611,user1611@demo.com,56,33.8,1985.47,0,1,0,8.4,5,5,one_year,credit_card,0,basic,0.0,email,sin quejas registradas,0
1612,Cliente 1612,user1612@demo.com,11,82.86,942.16,1,1,0,12.2,2,10,month_to_month,electronic_check,0,premium,0.0,phone,Internet inestable en horas pico,1
1613,Cliente 1613,user1613@demo.com,48,85.19,3651.65,0,0,1,15.0,4,0,month_to_month,electronic_check,1,premium,0.0,whatsapp,sin quejas registradas,0
1614,Cliente 1614,user1614@demo.com,50,33.2,1513.92,2,1,0,36.0,5,20,two_year,electronic_check,1,basic,0.0,whatsapp,Velocidad menor a la contratada,0
1615,Cliente 1615,user1615@demo.com,5,76.3,359.66,0,0,0,8.4,1,0,one_year,bank_transfer,0,standard,0.0,phone,sin quejas registradas,0
1616,Cliente 1616,user1616@demo.com,13,53.09,703.2,0,1,0,29.8,4,0,month_to_month,bank_transfer,1,standard,0.0,phone,sin quejas registradas,0
1617,Cliente 1617,user1617@demo.com,57,62.48,3598.86,0,1,0,30.0,1,20,month_to_month,electronic_check,1,standard,0.0,chat,sin quejas registradas,1
1618,Cliente 1618,user1618@demo.com,37,65.12,2108.86,0,4,0,19.3,3,5,one_year,credit_card,0,standard,65.93,email,sin quejas registradas,0
1619,Cliente 1619,user1619@demo.com,9,76.88,605.35,0,3,1,36.8,5,20,one_year,cash,0,standard,120.5,email,sin quejas registradas,1
1620,Cliente 1620,user1620@demo.com,71,56.82,3765.32,1,0,1,9.2,3,20,two_year,electronic_check,0,standard,0.0,phone,Internet inestable en horas pico,0
1621,Cliente 1621,user1621@demo.com,19,86.02,1673.64,2,1,1,42.1,3,20,month_to_month,electronic_check,0,premium,0.0,email,Demoras al contestar en el call center,1
1622,Cliente 1622,user1622@demo.com,1,61.81,63.44,0,1,1,3.3,4,15,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,1
1623,Cliente 1623,user1623@demo.com,66,68.73,3953.16,1,1,0,8.3,3,10,month_to_month,electronic_check,1,standard,0.0,email,Velocidad menor a la contratada,1
1624,Cliente 1624,user1624@demo.com,2,36.67,70.76,0,0,0,3.4,4,10,month_to_month,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,0
1625,Cliente 1625,user1625@demo.com,40,102.49,3612.3,0,0,0,9.7,5,10,month_to_month,bank_transfer,0,premium,0.0,chat,sin quejas registradas,0
1626,Cliente 1626,user1626@demo.com,71,65.34,4579.88,0,4,1,30.4,1,0,month_to_month,credit_card,1,standard,179.76,whatsapp,sin quejas registradas,1
1627,Cliente 1627,user1627@demo.com,42,70.69,3067.81,1,3,0,25.0,3,15,month_to_month,electronic_check,0,standard,140.86,phone,Cobro duplicado en factura,0
1628,Cliente 1628,user1628@demo.com,42,19.62,775.38,0,0,0,22.2,5,0,month_to_month,bank_transfer,0,basic,0.0,email,sin quejas registradas,0
1629,Cliente 1629,user1629@demo.com,28,36.9,895.39,0,1,0,9.5,2,5,two_year,electronic_check,1,basic,0.0,email,sin quejas registradas,0
1630,Cliente 1630,user1630@demo.com,10,82.23,794.22,0,0,0,18.1,3,0,month_to_month,electronic_check,0,premium,0.0,email,sin quejas registradas,0
1631,Cliente 1631,user1631@demo.com,41,61.31,2342.03,3,2,0,42.4,4,15,month_to_month,electronic_check,0,standard,0.0,whatsapp,Internet inestable en horas pico,1
1632,Cliente 1632,user1632@demo.com,64,15.0,971.69,0,0,0,9.9,5,0,one_year,bank_transfer,1,basic,0.0,chat,sin quejas registradas,0
1633,Cliente 1633,user1633@demo.com,7,77.84,500.24,0,1,0,10.3,2,0,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,1
1634,Cliente 1634,user1634@demo.com,63,43.04,2779.25,0,0,1,10.7,5,15,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1635,Cliente 1635,user1635@demo.com,30,86.05,2335.59,0,3,1,21.3,4,5,two_year,bank_transfer,1,premium,222.65,chat,sin quejas registradas,0
1636,Cliente 1636,user1636@demo.com,39,53.07,1824.47,1,1,0,28.5,1,15,one_year,electronic_check,0,standard,0.0,chat,Velocidad menor a la contratada,0
1637,Cliente 1637,user1637@demo.com,12,59.5,650.67,0,2,2,33.3,5,20,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1638,Cliente 1638,user1638@demo.com,45,80.94,3121.39,2,0,0,14.9,2,15,two_year,bank_transfer,0,premium,0.0,chat,Cobro duplicado en factura,0
1639,Cliente 1639,user1639@demo.com,13,35.26,415.41,1,0,1,13.8,2,0,two_year,cash,1,basic,0.0,chat,Cargo por servicio que no solicite,1
1640,Cliente 1640,user1640@demo.com,20,33.16,651.28,0,0,1,11.8,3,0,two_year,credit_card,0,basic,0.0,chat,sin quejas registradas,0
1641,Cliente 1641,user1641@demo.com,52,50.68,2315.05,0,0,0,27.2,3,20,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1642,Cliente 1642,user1642@demo.com,4,73.2,255.4,1,0,1,4.4,3,0,one_year,cash,0,standard,0.0,phone,Cobro duplicado en factura,0
1643,Cliente 1643,user1643@demo.com,32,25.72,721.38,0,1,1,16.6,1,15,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
1644,Cliente 1644,user1644@demo.com,43,18.3,681.07,0,4,1,16.7,5,15,month_to_month,electronic_check,1,basic,32.25,email,sin quejas registradas,1
1645,Cliente 1645,user1645@demo.com,10,73.12,749.43,0,0,1,30.3,2,5,month_to_month,electronic_check,1,standard,0.0,phone,sin quejas registradas,1
1646,Cliente 1646,user1646@demo.com,21,41.73,910.35,1,1,0,5.8,1,0,two_year,electronic_check,0,standard,0.0,whatsapp,Cargo por servicio que no solicite,0
1647,Cliente 1647,user1647@demo.com,25,46.37,996.16,0,0,1,32.0,3,5,month_to_month,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1648,Cliente 1648,user1648@demo.com,48,15.0,721.45,0,0,1,26.0,4,0,two_year,credit_card,1,basic,0.0,phone,sin quejas registradas,0
1649,Cliente 1649,user1649@demo.com,70,40.06,2796.99,0,1,0,60.5,1,0,two_year,electronic_check,1,standard,0.0,whatsapp,sin quejas registradas,0
1650,Cliente 1650,user1650@demo.com,60,54.83,3452.26,0,1,0,53.0,5,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
1651,Cliente 1651,user1651@demo.com,14,75.47,971.6,0,1,1,40.3,4,5,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
1652,Cliente 1652,user1652@demo.com,2,38.03,68.99,0,2,0,2.3,5,0,two_year,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
1653,Cliente 1653,user1653@demo.com,4,91.46,344.12,0,1,0,6.4,4,15,month_to_month,electronic_check,0,premium,0.0,email,sin quejas registradas,1
1654,Cliente 1654,user1654@demo.com,43,39.94,1754.03,2,2,0,36.9,1,0,one_year,electronic_check,0,basic,0.0,chat,Velocidad menor a la contratada,0
1655,Cliente 1655,user1655@demo.com,12,39.97,477.59,0,0,0,16.3,2,20,month_to_month,bank_transfer,0,basic,0.0,chat,sin quejas registradas,0
1656,Cliente 1656,user1656@demo.com,17,88.82,1425.87,0,0,1,52.9,5,0,month_to_month,cash,0,premium,0.0,email,sin quejas registradas,0
1657,Cliente 1657,user1657@demo.com,61,59.65,3270.83,0,0,0,19.6,3,5,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1658,Cliente 1658,user1658@demo.com,63,42.86,2687.77,0,0,0,29.5,1,20,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1659,Cliente 1659,user1659@demo.com,60,51.59,3160.11,2,0,1,28.0,1,10,two_year,bank_transfer,0,standard,0.0,chat,Cargo por servicio que no solicite,0
1660,Cliente 1660,user1660@demo.com,19,84.77,1497.87,1,4,0,19.2,3,0,month_to_month,electronic_check,0,premium,205.26,whatsapp,Cobro duplicado en factura,1
1661,Cliente 1661,user1661@demo.com,44,87.26,3776.92,0,0,1,37.4,3,10,month_to_month,cash,0,premium,0.0,whatsapp,sin quejas registradas,0
1662,Cliente 1662,user1662@demo.com,44,37.03,1515.34,0,1,0,31.2,2,5,one_year,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
1663,Cliente 1663,user1663@demo.com,14,54.07,715.87,0,3,0,7.0,1,20,two_year,credit_card,1,standard,127.89,email,sin quejas registradas,0
1664,Cliente 1664,user1664@demo.com,40,56.98,2176.6,1,1,1,74.2,4,5,month_to_month,credit_card,0,standard,0.0,whatsapp,Demoras al contestar en el call center,0
1665,Cliente 1665,user1665@demo.com,38,33.3,1271.91,0,0,1,6.4,3,20,one_year,electronic_check,0,basic,0.0,email,sin quejas registradas,0
1666,Cliente 1666,user1666@demo.com,29,53.77,1630.28,0,0,0,10.3,1,5,month_to_month,bank_transfer,1,standard,0.0,email,sin quejas registradas,0
1667,Cliente 1667,user1667@demo.com,54,55.12,2794.54,1,0,1,29.2,1,0,two_year,bank_transfer,0,standard,0.0,email,Cobro duplicado en factura,0
1668,Cliente 1668,user1668@demo.com,49,80.08,3603.98,0,1,0,25.4,2,5,one_year,electronic_check,0,premium,0.0,chat,sin quejas registradas,0
1669,Cliente 1669,user1669@demo.com,38,81.56,2865.96,0,0,0,33.1,3,20,two_year,credit_card,0,premium,0.0,phone,sin quejas registradas,0
1670,Cliente 1670,user1670@demo.com,52,47.76,2177.5,1,2,1,15.8,2,0,one_year,cash,0,standard,0.0,email,Cobro duplicado en factura,0
1671,Cliente 1671,user1671@demo.com,55,50.29,2515.32,0,1,1,26.8,1,0,two_year,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
1672,Cliente 1672,user1672@demo.com,41,69.61,2475.25,1,1,0,10.9,5,0,month_to_month,credit_card,0,standard,0.0,chat,Cargo por servicio que no solicite,0
1673,Cliente 1673,user1673@demo.com,20,42.13,788.32,0,1,0,19.6,4,15,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1674,Cliente 1674,user1674@demo.com,54,67.95,3241.72,0,1,0,48.7,3,5,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1675,Cliente 1675,user1675@demo.com,51,53.07,2488.1,0,1,1,6.4,2,15,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
1676,Cliente 1676,user1676@demo.com,70,33.67,2377.44,0,0,1,39.0,4,20,two_year,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,0
1677,Cliente 1677,user1677@demo.com,11,33.95,335.8,0,2,0,16.8,5,15,one_year,bank_transfer,0,basic,0.0,email,sin quejas registradas,0
1678,Cliente 1678,user1678@demo.com,30,86.84,2533.24,0,0,0,8.9,4,0,two_year,cash,0,premium,0.0,chat,sin quejas registradas,0
1679,Cliente 1679,user1679@demo.com,66,51.56,3505.85,0,2,1,9.5,2,20,month_to_month,electronic_check,0,standard,0.0,phone,sin quejas registradas,1
1680,Cliente 1680,user1680@demo.com,37,91.09,3246.93,0,0,1,16.4,2,5,two_year,cash,0,premium,0.0,email,sin quejas registradas,0
1681,Cliente 1681,user1681@demo.com,67,43.7,2602.2,1,1,1,40.2,5,20,month_to_month,cash,0,standard,0.0,chat,Cobro duplicado en factura,0
1682,Cliente 1682,user1682@demo.com,1,61.41,56.43,0,0,1,26.7,1,20,two_year,credit_card,1,standard,0.0,chat,sin quejas registradas,1
1683,Cliente 1683,user1683@demo.com,3,107.64,312.61,0,1,0,5.9,2,0,month_to_month,bank_transfer,0,premium,0.0,chat,sin quejas registradas,1
1684,Cliente 1684,user1684@demo.com,57,31.74,1721.11,1,2,0,37.6,1,15,one_year,credit_card,1,basic,0.0,phone,Internet inestable en horas pico,0
1685,Cliente 1685,user1685@demo.com,26,15.0,343.09,0,3,1,33.4,4,10,month_to_month,electronic_check,0,basic,22.33,whatsapp,sin quejas registradas,0
1686,Cliente 1686,user1686@demo.com,37,83.3,2895.2,0,0,1,3.4,3,15,one_year,electronic_check,1,premium,0.0,chat,sin quejas registradas,0
1687,Cliente 1687,user1687@demo.com,31,36.81,1093.88,0,0,0,8.5,1,0,month_to_month,electronic_check,0,basic,0.0,phone,sin quejas registradas,1
1688,Cliente 1688,user1688@demo.com,29,54.54,1428.98,2,1,0,43.1,5,5,two_year,electronic_check,0,standard,0.0,phone,Velocidad menor a la contratada,0
1689,Cliente 1689,user1689@demo.com,67,42.11,2743.75,0,0,1,19.3,3,0,two_year,credit_card,1,standard,0.0,chat,sin quejas registradas,0
1690,Cliente 1690,user1690@demo.com,7,60.9,368.34,0,1,0,37.5,2,20,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,1
1691,Cliente 1691,user1691@demo.com,55,34.09,1719.93,0,3,0,1.6,5,20,two_year,electronic_check,1,basic,39.53,chat,sin quejas registradas,0
1692,Cliente 1692,user1692@demo.com,64,51.04,3302.02,2,2,1,0.8,4,10,one_year,electronic_check,0,standard,0.0,chat,Demoras al contestar en el call center,0
1693,Cliente 1693,user1693@demo.com,47,64.9,2750.93,0,2,0,30.6,1,0,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
1694,Cliente 1694,user1694@demo.com,29,32.82,924.21,1,0,0,11.8,5,10,month_to_month,cash,0,basic,0.0,chat,Cobro duplicado en factura,0
1695,Cliente 1695,user1695@demo.com,12,39.6,442.89,1,1,0,31.9,1,5,month_to_month,credit_card,0,basic,0.0,email,Velocidad menor a la contratada,1
1696,Cliente 1696,user1696@demo.com,49,47.36,2119.42,0,2,1,37.8,5,15,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
1697,Cliente 1697,user1697@demo.com,34,23.57,828.01,0,2,2,12.0,2,0,month_to_month,cash,0,basic,0.0,chat,sin quejas registradas,0
1698,Cliente 1698,user1698@demo.com,11,45.7,461.81,1,4,3,17.9,2,0,month_to_month,bank_transfer,0,standard,136.35,whatsapp,Cargo por servicio que no solicite,1
1699,Cliente 1699,user1699@demo.com,26,57.61,1344.08,0,1,0,14.9,1,0,month_to_month,bank_transfer,1,standard,0.0,chat,sin quejas registradas,0
1700,Cliente 1700,user1700@demo.com,69,46.21,3290.08,0,0,1,11.8,5,20,two_year,credit_card,0,standard,0.0,email,sin quejas registradas,0
1701,Cliente 1701,user1701@demo.com,19,49.03,930.81,0,1,1,22.8,3,0,month_to_month,cash,0,standard,0.0,phone,sin quejas registradas,1
1702,Cliente 1702,user1702@demo.com,13,54.56,699.61,1,2,1,35.1,4,20,two_year,electronic_check,0,standard,0.0,email,Cobro duplicado en factura,1
1703,Cliente 1703,user1703@demo.com,49,40.57,1709.43,0,2,1,10.3,5,20,two_year,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
1704,Cliente 1704,user1704@demo.com,15,70.2,922.68,1,2,2,10.3,3,10,one_year,credit_card,0,standard,0.0,chat,Cobro duplicado en factura,0
1705,Cliente 1705,user1705@demo.com,66,86.59,5587.31,0,1,3,12.1,2,0,month_to_month,electronic_check,1,premium,0.0,chat,sin quejas registradas,1
1706,Cliente 1706,user1706@demo.com,61,44.78,2436.26,0,2,0,29.2,4,0,month_to_month,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
1707,Cliente 1707,user1707@demo.com,70,65.67,4114.81,0,1,2,37.6,3,0,two_year,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
1708,Cliente 1708,user1708@demo.com,65,49.73,3251.29,0,3,0,14.7,2,15,one_year,bank_transfer,0,standard,72.85,whatsapp,sin quejas registradas,0
1709,Cliente 1709,user1709@demo.com,18,63.04,1029.4,0,0,0,2.5,5,15,two_year,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
1710,Cliente 1710,user1710@demo.com,16,89.45,1237.01,0,0,2,7.6,5,0,month_to_month,bank_transfer,0,premium,0.0,chat,sin quejas registradas,0
1711,Cliente 1711,user1711@demo.com,25,66.19,1418.59,1,0,0,14.0,2,15,one_year,credit_card,0,standard,0.0,whatsapp,Cobro duplicado en factura,1
1712,Cliente 1712,user1712@demo.com,34,15.98,509.98,1,1,0,9.2,4,10,month_to_month,cash,0,basic,0.0,phone,Internet inestable en horas pico,0
1713,Cliente 1713,user1713@demo.com,63,64.99,3985.57,0,2,1,5.8,5,15,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
1714,Cliente 1714,user1714@demo.com,53,82.12,4455.85,2,0,0,20.0,4,0,one_year,electronic_check,0,premium,0.0,chat,Internet inestable en horas pico,0
1715,Cliente 1715,user1715@demo.com,46,50.12,2010.78,0,1,0,86.3,1,0,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
1716,Cliente 1716,user1716@demo.com,63,76.9,4308.56,0,1,1,8.1,5,15,month_to_month,credit_card,0,standard,0.0,phone,sin quejas registradas,0
1717,Cliente 1717,user1717@demo.com,46,39.82,1751.05,0,1,0,22.9,1,0,month_to_month,credit_card,0,basic,0.0,chat,sin quejas registradas,0
1718,Cliente 1718,user1718@demo.com,27,22.32,556.13,0,0,0,28.2,4,20,month_to_month,bank_transfer,0,basic,0.0,chat,sin quejas registradas,0
1719,Cliente 1719,user1719@demo.com,30,58.11,1650.05,0,1,1,29.9,3,20,month_to_month,electronic_check,1,standard,0.0,phone,sin quejas registradas,1
1720,Cliente 1720,user1720@demo.com,37,16.36,626.4,1,0,0,18.3,1,0,month_to_month,bank_transfer,0,basic,0.0,whatsapp,Cargo por servicio que no solicite,0
1721,Cliente 1721,user1721@demo.com,7,49.73,333.83,0,1,0,6.1,4,0,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,1
1722,Cliente 1722,user1722@demo.com,53,83.31,4119.7,0,0,0,35.0,2,15,one_year,cash,0,premium,0.0,whatsapp,sin quejas registradas,0
1723,Cliente 1723,user1723@demo.com,47,15.0,738.76,1,0,2,4.0,5,0,one_year,electronic_check,0,basic,0.0,chat,Velocidad menor a la contratada,0
1724,Cliente 1724,user1724@demo.com,52,26.85,1204.98,0,0,1,16.9,5,20,month_to_month,credit_card,0,basic,0.0,chat,sin quejas registradas,1
1725,Cliente 1725,user1725@demo.com,38,32.3,1272.11,0,1,1,15.6,3,0,month_to_month,bank_transfer,0,basic,0.0,phone,sin quejas registradas,0
1726,Cliente 1726,user1726@demo.com,56,53.61,2853.05,0,2,0,6.6,4,0,one_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
1727,Cliente 1727,user1727@demo.com,68,46.95,3035.37,1,1,3,12.1,1,5,month_to_month,electronic_check,0,standard,0.0,chat,Cargo por servicio que no solicite,0
